Trade Count,Avg Return,Win Rate,Sharpe,Sharpe_annualized,Annual Trades,Eval Days,Max Drawdown,Note,C-Index Type,Quantile,Threshold Value,Cost (bp),Baseline Trade Count,Baseline Avg Return,Baseline Win Rate,Baseline Sharpe,Baseline Sharpe Annualized,Baseline Max Drawdown,Delta Trade Count,Delta Avg Return,Delta Win Rate,Delta Sharpe,Delta Sharpe Annualized,Delta MDD,Is Active Filter,Is Positive Sharpe,Model
75,0.19264325181400466,58.666666666666664,0.11206535560409799,1.0434557313885031,86.69724770642202,218,-8.936547756868052,,C_tau_ties3,0.4,0.10256410256410256,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-43,-0.015652544439274413,-1.5028248587570587,-0.023244837519388398,-0.536858827540595,-0.1659345395181866,True,False,mlp
62,0.022214495630280513,58.06451612903226,0.016559203538375065,0.14018686143267517,71.6697247706422,218,-12.382044026864758,,C_tau_ties3,0.5,0.15384615384615383,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-56,-0.18608130062299855,-2.1049753963914597,-0.11875098958511132,-1.440127697496423,-3.611430809514893,True,False,mlp
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_tau_ties5,0.2,0.0,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_tau_ties5,0.3,0.0,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
64,0.09846673475641249,60.9375,0.07780178970421148,0.6691933212555604,73.98165137614679,218,-12.959801088574885,,C_tau_ties5,0.4,0.06666666666666665,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-54,-0.10982906149686658,0.768008474576277,-0.057508403419274906,-0.9111212376735377,-4.18918787122502,True,False,mlp
56,0.11571492653268875,60.71428571428571,0.09192503303323765,0.7396049884360842,64.73394495412843,218,-9.81600024185374,,C_tau_ties5,0.5,0.1,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-62,-0.09258086972059032,0.5447941888619852,-0.04338516009024873,-0.8407095704930139,-1.0453870245038743,True,False,mlp
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_tau_ties10,0.2,0.0,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_tau_ties10,0.3,0.0,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
67,0.10052699977796088,59.70149253731343,0.0751550114313476,0.6614048422579215,77.44954128440367,218,-11.514665947599667,,C_tau_ties10,0.4,0.04210526315789474,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-51,-0.10776879647531819,-0.4679989881102955,-0.06015518169213878,-0.9189097166711766,-2.744052730249802,True,False,mlp
52,0.07363177209773239,61.53846153846154,0.05581142873250894,0.4327099041105886,60.11009174311926,218,-9.71472231730095,,C_tau_ties10,0.5,0.08421052631578949,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-66,-0.13466402415554668,1.368970013037817,-0.07949876439097744,-1.1476046548185095,-0.9441090999510848,True,False,mlp
